id_evento,data_evento,nome_evento,cidade_evento,estado_evento,categoria_evento
12731,2019-03-01,FESTA ANIVERSARIO DE QUELUZITO E COMEMORAÇÃO DO QUELUZITENSE AUSENTE...,Queluzito,MG,Social/Cívico/Histórico
12732,2019-03-01,ENXAME CULTURAL-ANIVERSÁRIO DE ARAPUÁ,Arapuá,MG,Social/Cívico/Histórico
12733,2019-03-01,COMEMORAÇÃO DOS 80 ANOS DA FOLIA DE REIS SÃO SEBASTIÃO DO MARACUJ�...,Queluzito,MG,Artístico/Cultural/Folclórico
12734,2019-03-01,CARNAVAL,Paraisópolis,MG,Artístico/Cultural/Folclórico
12735,2019-03-01,CARNAVAL,Iturama,MG,Artístico/Cultural/Folclórico
12736,2019-03-01,CARNAVAL 2019,Rio Novo,MG,Artístico/Cultural/Folclórico
12737,2019-03-01,CARNAMORADA,Morada Nova de Minas,MG,Artístico/Cultural/Folclórico
12738,2019-03-01,BAILE DO  DENNIS,Belo Horizonte,MG,Outro
12739,2019-03-01,ANIVERSÁRIO DE 56 ANOS DE INCONFIDENTES,Inconfidentes,MG,Social/Cívico/Histórico
12740,2019-03-01,ANIVERSÁRIO DA CIDADE DE TRÊS MARIAS,Três Marias,MG,Social/Cívico/Histórico
12741,2019-03-01,ANIVERSÁRIO  DE PIRANGUÇU,Piranguçu,MG,Social/Cívico/Histórico
12742,2019-03-01,ANIVERSARIO DA CIDADE DE RUBELITA,Rubelita,MG,Artístico/Cultural/Folclórico
12743,2019-03-01,ANIVERSARIO DA CIDADE DE CRISTIANO OTONI,Cristiano Otoni,MG,Social/Cívico/Histórico
12744,2019-03-01,3º CARNAVAL DE RUA E CONCURSO DE BLOCOS,Boa Vista do Incra,RS,Artístico/Cultural/Folclórico
12745,2019-02-28,SARAU CULTURAL,João Pinheiro,MG,Artístico/Cultural/Folclórico
12746,2019-02-28,ROMARIA NOSSA SENHORA DAS LÁGRIMAS,Caraá,RS,Religioso
12747,2019-02-28,CINE PIPOCA,Pequi,MG,Artístico/Cultural/Folclórico
12748,2019-02-28,CARNAVAL,Oliveira,MG,Artístico/Cultural/Folclórico
12749,2019-02-27,14 EDIÇÃO FEMUR 2019,Ubá,MG,Outro
12750,2019-02-26,PRÉVIA CARNAVALESCA BLOCO RISCA FACA,Belém,PB,Artístico/Cultural/Folclórico
12751,2019-02-24,PRÉ CARNAVAL,Divinópolis,MG,Artístico/Cultural/Folclórico
12752,2019-02-24,PEQUICIPO | FESTIVAL DO PEQUI,Santana do Riacho,MG,Gastronômico
12753,2019-02-24,GP GERAIS DE MOTOVELOCIDADE,Curvelo,MG,Esportivo
12754,2019-02-24,GOLDEN BIKER PREMIUM,Itabirito,MG,Esportivo
12755,2019-02-24,Festa de N. Senhora da Penha de França,Pitimbu,PB,Religioso
12756,2019-02-24,FESTIVAL DO PEQUI,Santo Antônio do Retiro,MG,Gastronômico
12757,2019-02-24,FESTIVAL DO JAPÃO EM MINAS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12758,2019-02-24,FESTIVAL DE VERÃO VALE DO AÇO,Ipatinga,MG,Artístico/Cultural/Folclórico
12759,2019-02-24,Corrida Pedestre Luiz Carlos Motta,Sertãozinho,SP,Esportivo
12760,2019-02-24,CIRCUITO MUNDIAL - ETAPA ITÁLIA - BELO HORIZONTE,Belo Horizonte,MG,Esportivo
12761,2019-02-24,CARNABEJA,Abaetetuba,PA,Artístico/Cultural/Folclórico
12762,2019-02-24,ANIVERSÁRIO DE CAPELINHA,Capelinha,MG,Social/Cívico/Histórico
12763,2019-02-24,ALL LIMITS - LAGOA DOS INGLESES,Belo Horizonte,MG,Esportivo
12764,2019-02-24,45 CAMPANHA DE POPULARIZAÇÃO DO TEATRO E DA DANÇA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12765,2019-02-24,3 CAMPEONATO RIO SELVAGEM,Extrema,MG,Esportivo
12766,2019-02-23,TRUPICO DO LALÁ,Governador Valadares,MG,Artístico/Cultural/Folclórico
12767,2019-02-23,SAGRADA FOLIA 2019,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12768,2019-02-23,PRÉ-CARNAVAL BLOCO BANHO DA DOROTÉIA,Varginha,MG,Artístico/Cultural/Folclórico
12769,2019-02-23,PRÉ CARNAVAL,Cláudio,MG,Outro
12770,2019-02-23,O festival de Verão e Carnaval,Indiaroba,SE,Artístico/Cultural/Folclórico
12771,2019-02-23,FEIRA LIVRE DE ESTRELA DO INDAIÁ,Estrela do Indaiá,MG,Outro
12772,2019-02-23,Concurso da Realeza da 37ª Festa Pomerana,Pomerode,SC,Artístico/Cultural/Folclórico
12773,2019-02-23,Carnaval de Vitória - Desfile das Escolas de Samba,Vitória,ES,Artístico/Cultural/Folclórico
12774,2019-02-23,BLOCO DO CLÉO,Divinópolis,MG,Comercial ou Promocional
12775,2019-02-23,BAILE DO COME QUIETO 2019,Juiz de Fora,MG,Outro
12776,2019-02-23,3 CARNAVAL DE MARCHINHA,Nanuque,MG,Artístico/Cultural/Folclórico
12777,2019-02-22,II JORNADA CIENTÍFICA DOM HELDER,Belo Horizonte,MG,Outro
12778,2019-02-22,DE BAR EM BAR,Santa Bárbara do Sul,RS,Artístico/Cultural/Folclórico
12779,2019-02-21,INVENTÁRIO DO SOB,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12780,2019-02-21,I SIMPÓSIO DE QUALIFICAÇÃO E CAPACITAÇÃO DA CENTRAL DOS HOSPITAIS,Belo Horizonte,MG,Outro
12781,2019-02-21,FÓRUM REGIONAL DE GERAÇÃO DISTRIBUÍDA COM FONTES RENOVÁVEIS - SUD...,Belo Horizonte,MG,Outro
12782,2019-02-21,EXPOSIÇÃO DE INAUGURAÇÃO - GILDA QUEIROZ GALERIA DE ARTE,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12783,2019-02-21,2 SEMINÁRIO DE PATOLOGIA DAS CONSTRUÇÕES DE MINAS GERAIS - SEMPAT M...,Belo Horizonte,MG,Outro
12784,2019-02-19,TRILHA MOTOS – LAMA NA VEIA 7ª EDIÇÃO,Itupiranga,PA,Esportivo
12785,2019-02-18,EXPOSIÇÃO PRINTA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12786,2019-02-17,VAC13 - 13 EDIÇÃO DO VERÃO ARTE CONTEMPORÂNEA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12787,2019-02-17,SAMBA DE BOTECO,Itabirito,MG,Artístico/Cultural/Folclórico
12788,2019-02-17,Mostra Cultural,Canela,RS,Artístico/Cultural/Folclórico
12789,2019-02-17,MEETING BARBER WEEK,Belo Horizonte,MG,Outro
12790,2019-02-17,FESTA DE NOSSA SENHORA DO DESTERRO,Vargem Grande do Rio Pardo,MG,Religioso
12791,2019-02-17,ESPECIAL LEGIÃO URBANA,Ipatinga,MG,Artístico/Cultural/Folclórico
12792,2019-02-17,DESAFIO DAS CACHOEIRAS,Iepê,SP,Ecoturismo
12793,2019-02-17,CAVALGADA DE LAGOA DE BAIXO,Rubelita,MG,Artístico/Cultural/Folclórico
12794,2019-02-17,BUSH E STONE TEMPLE PILOTS,Belo Horizonte,MG,Outro
12795,2019-02-17,ANIME FESTIVAL BH 2019,Belo Horizonte,MG,Ecoturismo
12796,2019-02-17,7 BELVEDERE BEACH TENNIS CUP,Belo Horizonte,MG,Esportivo
12797,2019-02-17,2 CROSS COUNTRY DE TABULEIRO - MG,Tabuleiro,MG,Esportivo
12798,2019-02-16,VÔLEI VERÃO 2019,Venâncio Aires,RS,Esportivo
12799,2019-02-16,SHOW DA TERRA,Natalândia,MG,Outro
12800,2019-02-16,SHOW CAPITAL INICIAL E BIQUINI CAVADÃO NO  ARENA HANGAR,Divinópolis,MG,Artístico/Cultural/Folclórico
12801,2019-02-16,Penha Roots – Festival de Reggae,Divino de São Lourenço,ES,Artístico/Cultural/Folclórico
12802,2019-02-16,ENCONTRO DE VINHOS,Belo Horizonte,MG,Gastronômico
12803,2019-02-16,CURSO DE IMPRESSÃO 3D - 3D LAB,Betim,MG,Outro
12804,2019-02-16,CAMINHADA DA FAMÍLIA E TREINO DE 5KM - SERRA DO CURRAL,Belo Horizonte,MG,Esportivo
12805,2019-02-15,O CHORO NO VALE,Ipatinga,MG,Artístico/Cultural/Folclórico
12806,2019-02-14,VIOLA NO TRILHO – UMA NOVA ESTAÇÃO,Ipatinga,MG,Artístico/Cultural/Folclórico
12807,2019-02-14,TRADICIONAL FESTA DE SÃO SEBASTIÃO,São João da Lagoa,MG,Religioso
12808,2019-02-14,ANIVERSÁRIO DA CIDADE DE CAETÉ,Caeté,MG,Social/Cívico/Histórico
12809,2019-02-14,13 FESTIVAL DE VERÃO UFMG,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12810,2019-02-13,Encontro de Casais,Caldas Novas,GO,Religioso
12811,2019-02-13,CARNARIO,Rio Paranaíba,MG,Outro
12812,2019-02-11,Festa do Milho Verde,Itapetininga,SP,Gastronômico
12813,2019-02-11,38 ENCONTRO DE FOLIAS DE SANTOS REIS,João Pinheiro,MG,Artístico/Cultural/Folclórico
12814,2019-02-10,Prévia Carnavalesca do Bloco As Galinhas de João Pessoa,João Pessoa,PB,Artístico/Cultural/Folclórico
12815,2019-02-10,FESTA DO SORVETE -  EDIÇÃO PRÉ CARNAVAL,Teresópolis,RJ,Gastronômico
12816,2019-02-10,FESTA DA MAÇÃ 2019,Blumenau,SC,Artístico/Cultural/Folclórico
12817,2019-02-10,FEIRA DE COMIDA TÍPICA JAPONESA,Belo Horizonte,MG,Gastronômico
12818,2019-02-10,BUENA VISTA JAZZ & BLUES FESTIVAL,Belo Horizonte,MG,Outro
12819,2019-02-10,BONÍSSIMA RUN 2019,Belo Horizonte,MG,Esportivo
12820,2019-02-10,6° DESAFIO MONTAIN BIKE,Bom Jesus,RS,Esportivo
12821,2019-02-10,5 EDIÇÃO FEIRA DA FAMÍLIA CAIÇARA,Belo Horizonte,MG,Ecoturismo
12822,2019-02-10,"EXPOSIÇÃO - SIRON, FRANCO",Belo Horizonte,MG,Artístico/Cultural/Folclórico
12823,2019-02-09,VIOLA MINHA TERRA,Ipatinga,MG,Artístico/Cultural/Folclórico
12824,2019-02-09,Posse na Academia Ituana de Letras,Itu,SP,Social/Cívico/Histórico
12825,2019-02-09,PRÉ CARNAVAL BLOCO COMENDO AGUA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12826,2019-02-09,III BURN EXPERIENCE,Belo Horizonte,MG,Esportivo
12827,2019-02-09,FESTA DE SÃO GONÇALO,Acaiaca,MG,Religioso
12828,2019-02-09,EXPOSIÇÃO SOMBRAS E MISTÉRIOS – MAC ADAMS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12829,2019-02-09,CARNAVAL,Confins,MG,Artístico/Cultural/Folclórico
12830,2019-02-09,Arte na Barra - Onde há rede há renda,Vila Velha,ES,Artístico/Cultural/Folclórico
12831,2019-02-09,5º GRAMADO IN CONCERT - FESTIVAL INTERNACIONAL DE MÚSICA,Gramado,RS,Outro
12832,2019-02-09,1 MOSTRA GASTRONÔMICA DA TRADICIONAL COZINHA MEXICANA,Belo Horizonte,MG,Gastronômico
12833,2019-02-08,SECOS & AFINIDADES – TRIBUTO A SECOS E MOLHADOS,Ipatinga,MG,Artístico/Cultural/Folclórico
12834,2019-02-08,EXPOSIC?A?O: JOSE? BECHARA CENTRIFUGAC?A?O,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12835,2019-02-07,SÍNCOPE JAZZ TRIO,Ipatinga,MG,Artístico/Cultural/Folclórico
12836,2019-02-06,FOLIA DE SANTOS REIS  DE SANTA RITA DO ARAÇUAÍ,Chapada do Norte,MG,Artístico/Cultural/Folclórico
12837,2019-02-06,Carnaval,Pitimbu,PB,Artístico/Cultural/Folclórico
12838,2019-02-05,Carnaval de Rua de Macaé,Macaé,RJ,Artístico/Cultural/Folclórico
12839,2019-02-05,CARNAVAL,Pirapora,MG,Artístico/Cultural/Folclórico
12840,2019-02-04,RALY,Abel Figueiredo,PA,Junino
12841,2019-02-03,FÉRIAS NO MUSEU,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12842,2019-02-03,Festa do Tomate,Venda Nova do Imigrante,ES,Artístico/Cultural/Folclórico
12843,2019-02-03,EXPOSIÇÃO TERRA PROMETIDA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12844,2019-02-03,EXPOSIÇÃO AL-QUÍMICOS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12845,2019-02-03,Carnaval com Responsabilidade: Faz toda Diferença,Breu Branco,PA,Artístico/Cultural/Folclórico
12846,2019-02-03,COISA É TUDO - HIBRIDUS DANÇA (MG),Ipatinga,MG,Artístico/Cultural/Folclórico
12847,2019-02-03,BRIQUE NA ESTAÇÃO,Novo Hamburgo,RS,Gastronômico
12848,2019-02-03,70ª Festa do Figo e 25ª Expogoiaba,Valinhos,SP,Rural
12849,2019-02-03,46ª FESTA DO FIGO,Nova Petrópolis,RS,Gastronômico
12850,2019-02-03,30ª Sommerfest – Festival da Imigração Alemã,Domingos Martins,ES,Artístico/Cultural/Folclórico
12851,2019-02-03,30ª Sommerfest - Festival da Imigração Alemã,Domingos Martins,ES,Artístico/Cultural/Folclórico
12852,2019-02-03,2º VELOCROSS EXTREME,Uruará,PA,Esportivo
12853,2019-02-02,TORNEIO DE INVERNO,Bagre,PA,Esportivo
12854,2019-02-02,Sommerfest,Blumenau,SC,Artístico/Cultural/Folclórico
12855,2019-02-02,Sommerfest 2019,Blumenau,SC,Artístico/Cultural/Folclórico
12856,2019-02-02,Romaria de Candeias,Juazeiro do Norte,CE,Religioso
12857,2019-02-02,ROUPA NOVA EM BARBACENA,Barbacena,MG,Outro
12858,2019-02-02,FÉRIAS NO MUSEU DOS BRINQUEDOS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12859,2019-02-02,FESTA DE SANTOS REIS,Presidente Olegário,MG,Artístico/Cultural/Folclórico
12860,2019-02-02,FESTA DE NOSSA SENHORA DOS NAVEGANTES,Torres,RS,Religioso
12861,2019-02-02,FESTA DE IEMANJÁ,Tramandaí,RS,Religioso
12862,2019-02-02,FEIRA COMIDA DE RUA,Dom Silvério,MG,Gastronômico
12863,2019-02-02,COPA DAVIS,Uberlândia,MG,Ecoturismo
12864,2019-02-02,Baile Voador Festival,Vitória,ES,Artístico/Cultural/Folclórico
12865,2019-02-02,BAILE DA SANTINHA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12866,2019-02-02,Aniversário de 409 anos da Estância Turística de Itu,Itu,SP,Social/Cívico/Histórico
12867,2019-02-02,AVIVA BELÔ 2019,Belo Horizonte,MG,Religioso
12868,2019-02-01,ROUPA NOVA NA 031 MUSIC,Belo Horizonte,MG,Outro
12869,2019-02-01,23° Yemanjá,Blumenau,SC,Religioso
12870,2019-01-31,SHOWROOM DE CALÇADOS E ACESSÓRIOS DA ZONA DA MATA,Juiz de Fora,MG,Outro
12871,2019-01-31,FOLIA DE REIS DE BONFINOPOLIS DE MINAS - MG,Bonfinópolis de Minas,MG,Artístico/Cultural/Folclórico
12872,2019-01-31,FESTA DE SÃO SEBASTIÃO,Cristais,MG,Artístico/Cultural/Folclórico
12873,2019-01-31,EXPOSIÇÃO TRIDIMENSIONALIDADES,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12874,2019-01-31,EXPOSIÇÃO FOTOS POESIAS URBE,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12875,2019-01-31,BH DANCE CONFERENCE,Belo Horizonte,MG,Outro
12876,2019-01-31,5 COPA DE FUTEBOL DO ALTO PARANAÍBA,São Gotardo,MG,Esportivo
12877,2019-01-30,LANÇAMENTO CALENDÁRIO CULTURAL E TURÍSTICO 2019,Pequi,MG,Artístico/Cultural/Folclórico
12878,2019-01-29,FESTIVAL TRANSVIVA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12879,2019-01-28,PESCARIA DE ANIVERSÁRIO 75 Anos de Pitanga,Pitanga,PR,Esportivo
12880,2019-01-28,APRESENTAÇÃO DA TEMPORADA 2019 DO GOLDEN BIKER E ITABIRITO TRAIL RUN,Itabirito,MG,Esportivo
12881,2019-01-27,XXVI ENCONTRO DE ARTE E CULTURA EM MORRO DA GARÇA - MG,Morro da Garça,MG,Artístico/Cultural/Folclórico
12882,2019-01-27,XXI FESTIVAL DO BACURI,Cachoeira do Arari,PA,Gastronômico
12883,2019-01-27,XIII CONGRESSO DE FOLIAS DE SANTOS REIS,Lagoa Grande,MG,Artístico/Cultural/Folclórico
12884,2019-01-27,SUMMER BIKE TORRES EKONOVA,Torres,RS,Ecoturismo
12885,2019-01-27,ROMARIA DE NOSSA SENHORA DE FÁTIMA,Nova Esperança do Sul,RS,Religioso
12886,2019-01-27,PAUSA PARA UMA OBSERVAÇÃO ATENTA NA DES/CONSTRUÇÃO DE UMA CASA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12887,2019-01-27,MOUNTAIN BIKE INTERCITY XXIV 2019,Onça de Pitangui,MG,Esportivo
12888,2019-01-27,MERCADO VILA RICA,Belo Horizonte,MG,Gastronômico
12889,2019-01-27,I MUNHOZ OPEN DE TAEKWONDO,Munhoz,MG,Esportivo
12890,2019-01-27,HOLISTIC FAIR,Bueno Brandão,MG,Artístico/Cultural/Folclórico
12891,2019-01-27,Festa de Nosso Senhor do Bonfim,Pitimbu,PB,Religioso
12892,2019-01-27,FESTA DE SÃO SEBASTIÃO NA COMUNIDADE DE MARIBONDOS,Carmo do Cajuru,MG,Religioso
12893,2019-01-27,EXPOSIÇÃO ELLORA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12894,2019-01-27,ENCONTRO DE CARROS DE BOI,Conceição da Barra de Minas,MG,Artístico/Cultural/Folclórico
12895,2019-01-27,CAFÉ COM BRÔA,Descoberto,MG,Gastronômico
12896,2019-01-27,BEATLES FOREVER,Ipatinga,MG,Artístico/Cultural/Folclórico
12897,2019-01-27,15ª FESTA CAMPEIRA DO CTG QUERÊNCIA DO MUNDO NOVO,Três Coroas,RS,Rural
12898,2019-01-27,12 FESTIVAL NACIONAL DE TEATRO DE GOVERNADOR VALADARES,Governador Valadares,MG,Artístico/Cultural/Folclórico
12899,2019-01-27,100 ANOS DE CELSO RENATO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12900,2019-01-26,XIX FESTIVAL NOCA DE FOLIA DE REIS,Piedade dos Gerais,MG,Religioso
12901,2019-01-26,SEMINÁRIO ARTE MINAS INTERNACIONAL 2019,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12902,2019-01-26,ROCK DO MERCADO,Belo Horizonte,MG,Outro
12903,2019-01-26,PARK RUN,Belo Horizonte,MG,Esportivo
12904,2019-01-26,OFICINAS DE VERÃO DE ACURUÍ,Itabirito,MG,Artístico/Cultural/Folclórico
12905,2019-01-26,FÉRIAS CENTERMINAS,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12906,2019-01-26,Folia de Reis - Onça,Santa Cruz do Rio Pardo,SP,Religioso
12907,2019-01-26,FESTIVAL PLANETA BRASIL,Belo Horizonte,MG,Outro
12908,2019-01-26,ENCONTRO REGIONAL DE CULTURA POPULAR,Salinas,MG,Artístico/Cultural/Folclórico
12909,2019-01-26,22 MOSTRA DE CINEMA DE TIRADENTES,Tiradentes,MG,Artístico/Cultural/Folclórico
12910,2019-01-25,Rally Piocerá,Juazeiro do Norte,CE,Esportivo
12911,2019-01-25,PARÁ MOVIMENTO 2019,Pará de Minas,MG,Esportivo
12912,2019-01-25,NEVER SHOUT NEVER - THROWBACK TOUR,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12913,2019-01-25,FERNANDO PACHECO - PINTURA NUA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12914,2019-01-25,ANIVERSÁRIO DA CIDADE,Paraisópolis,MG,Artístico/Cultural/Folclórico
12915,2019-01-24,TRIVIAL TRIO – MÚSICA INSTRUMENTAL BRASILEIRA,Ipatinga,MG,Artístico/Cultural/Folclórico
12916,2019-01-24,Solenidade do 24 de Janeiro,Oeiras,PI,Artístico/Cultural/Folclórico
12917,2019-01-23,Encenação da Fundação da Vila de São Vicente,São Vicente,SP,Artístico/Cultural/Folclórico
12918,2019-01-23,54º ANIVERSÁRIO DO MUNICÍPIO DE PARAGOMINAS,Paragominas,PA,Social/Cívico/Histórico
12919,2019-01-22,FESTA DE SÃO SEBASTIÃO,Casa Grande,MG,Religioso
12920,2019-01-22,FESTA DE NOSSA SENHORA APARECIDA,Carmo do Cajuru,MG,Outro
12921,2019-01-22,CARNAVAL DO SUJO,Igarapé-Miri,PA,Outro
12922,2019-01-21,Campeonato Municipal de Serra da Raiz,Serra da Raiz,PB,Esportivo
12923,2019-01-20,XVII FESTIVAL DO CARIMBÓ,Irituia,PA,Artístico/Cultural/Folclórico
12924,2019-01-20,QUERMESSE A SÃO SEBASTIÃO,Pitangui,MG,Religioso
12925,2019-01-20,MOTOFEST,Jaguarão,RS,Outro
12926,2019-01-20,MINHA MÃE É UMA PEÇA COM PAULO GUSTAVO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12927,2019-01-20,KERB,Piratuba,SC,Artístico/Cultural/Folclórico
12928,2019-01-20,Festa do Padroeiro da Cidade – São Sebastião,Breu Branco,PA,Religioso
12929,2019-01-20,Festa de São Sebastião,Lima Campos,CE,Religioso
12930,2019-01-20,FESTIVIDADE DO GLORIOSO SÃO SEBASTIÃO,Cachoeira do Arari,PA,Religioso
12931,2019-01-20,FESTEJO DE SÃO SEBASTIÃO – DISTRITO DE SÃO SEBASTIÃO 23ª EDIÇ�...,Itupiranga,PA,Religioso
12932,2019-01-20,FESTA EM HONRA A SEBASTIÃO NA LAPINHA DA SERRA,Santana do Riacho,MG,Religioso
12933,2019-01-20,FESTA EM HOMENAGEM A SÃO SEBASTIÃO,Nacip Raydan,MG,Outro
12934,2019-01-20,FESTA DE SÃO SEBASTIÃO,Volta Grande,MG,Religioso
12935,2019-01-20,FESTA DE SÃO SEBASTIÃO,Taiobeiras,MG,Religioso
12936,2019-01-20,FESTA DE SÃO SEBASTIÃO,Senador Amaral,MG,Religioso
12937,2019-01-20,FESTA DE SÃO SEBASTIÃO,Nova União,MG,Gastronômico
12938,2019-01-20,FESTA DE SÃO SEBASTIÃO,Nova Lima,MG,Religioso
12939,2019-01-20,FESTA DE SÃO SEBASTIÃO,Leandro Ferreira,MG,Religioso
12940,2019-01-20,FESTA DE SÃO SEBASTIÃO,Itapeva,MG,Religioso
12941,2019-01-20,FESTA DE SÃO SEBASTIÃO,Itabirito,MG,Religioso
12942,2019-01-20,FESTA DE SÃO SEBASTIÃO,Esmeraldas,MG,Religioso
12943,2019-01-20,FESTA DE SÃO SEBASTIÃO,Descoberto,MG,Moda
12944,2019-01-20,FESTA DE SÃO SEBASTIÃO,Coração de Jesus,MG,Religioso
12945,2019-01-20,FESTA DE SÃO SEBASTIÃO,Conceição do Mato Dentro,MG,Artístico/Cultural/Folclórico
12946,2019-01-20,FESTA DE SÃO SEBASTIÃO,Carmo do Paranaíba,MG,Artístico/Cultural/Folclórico
12947,2019-01-20,FESTA DE SÃO SEBASTIÃO,Carmo do Cajuru,MG,Artístico/Cultural/Folclórico
12948,2019-01-20,FESTA DE SÃO SEBASTIÃO,Brumadinho,MG,Religioso
12949,2019-01-20,FESTA DE SÃO SEBASTIÃO,Berizal,MG,Artístico/Cultural/Folclórico
12950,2019-01-20,FESTA DE SÃO SEBASTIÃO 2019,Espera Feliz,MG,Outro
12951,2019-01-20,FEIRA DO LIVRO DE TRAMANDAÍ,Tramandaí,RS,Outro
12952,2019-01-20,ENCONTRO DE FOLIAS NA GRUTA,Patrocínio,MG,Religioso
12953,2019-01-20,DOMINGUEIRA  CULTURAL,Descoberto,MG,Artístico/Cultural/Folclórico
12954,2019-01-20,Círio do Glorioso Menino Deus.,Marapanim,PA,Religioso
12955,2019-01-20,CHAPADAFEST,Chapada,RS,Artístico/Cultural/Folclórico
12956,2019-01-20,CAVALGADA / FESTA SÃO SEBASTIÃO,Cabeceira Grande,MG,Religioso
12957,2019-01-20,BRASILFA FOOTBALL CAMP,Belo Horizonte,MG,Esportivo
12958,2019-01-20,Aniversario da Cidade - Show Raça Negra,Santa Cruz do Rio Pardo,SP,Social/Cívico/Histórico
12959,2019-01-20,ARTE 30: 30 ANOS DE ARTE NO BDMG CULTURAL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12960,2019-01-20,76 FESTA DE SÃO SEBASTIÃO,Juruaia,MG,Religioso
12961,2019-01-20,70 ANIVERSÁRIO DA CIDADE,Coronel Fabriciano,MG,Social/Cívico/Histórico
12962,2019-01-20,161º ANIVERSÁRIO DE SOURE,Soure,PA,Artístico/Cultural/Folclórico
12963,2019-01-20,1 CORRIDA DE MONTANHA - CATAS ALTAS,Catas Altas,MG,Esportivo
12964,2019-01-19,SONORIZA FESTIVAL,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12965,2019-01-19,PRÉ-CARNAVAL QUERO TE ENCONTRAR,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12966,2019-01-19,3 ENCONTRO DE BEER & FOOD TRUCKS SOLIDÁRIO,Ipatinga,MG,Gastronômico
12967,2019-01-19,22 ANIVERSÁRIO DE URUANA DE MINAS,Uruana de Minas,MG,Social/Cívico/Histórico
12968,2019-01-18,CARNAVAL EM IRITUIA,Irituia,PA,Artístico/Cultural/Folclórico
12969,2019-01-17,Cachoeiro Canta O Rei,Cachoeiro de Itapemirim,ES,Artístico/Cultural/Folclórico
12970,2019-01-15,MUSIC FEST FOOD PARK,Ipatinga,MG,Artístico/Cultural/Folclórico
12971,2019-01-15,Festival de Esportes de Verão de Pitimbu,Pitimbu,PB,Esportivo
12972,2019-01-15,ANIVERSÁRIO DA CIDADE,Unaí,MG,Social/Cívico/Histórico
12973,2019-01-14,FEIRA EXPO INOX  DE TIMÓTEO,Timóteo,MG,Gastronômico
12974,2019-01-13,Rafting Rio Paraibuna - três Rios,Três Rios,RJ,Ecoturismo
12975,2019-01-13,PRU - TI - TI – MEMÓRIAS DE ESTIMAÇÃO,Belo Horizonte,MG,Artístico/Cultural/Folclórico
12976,2019-01-13,PETROBRAS SINFÔNICA E NANDO REIS,Belo Horizonte,MG,Outro
12977,2019-01-13,Natal Luz de Gramado,Gramado,RS,Artístico/Cultural/Folclórico
12978,2019-01-13,MISSA DE SANTOS REIS,Divinópolis,MG,Religioso
12979,2019-01-13,LITOGRAFIA – LOTUS LOBO,Belo Horizonte,MG,Científico ou Técnico
12980,2019-01-13,Festa de Bom Jesus dos Navegantes de Penedo,Penedo,AL,Religioso
12981,2019-01-13,FESTIVIDADE DE SÃO BENEDITO,Irituia,PA,Religioso
12982,2019-01-13,Encontro de Carros e Motos Antigos de São Sebastião,Andirá,PR,Artístico/Cultural/Folclórico
12983,2019-01-13,2º ENCONTRO DO FORTALEZA ESTRADEIRA MC,Fortaleza dos Valos,RS,Esportivo
12984,2019-01-13,15˚ CORRIDA DE SÃO SEBASTIÃO,Parauapebas,PA,Esportivo
12985,2019-01-13,"Desfile de Cavaleiros, Muladeiros e Charreteiros de Valinhos 2019",Valinhos,SP,Artístico/Cultural/Folclórico
12986,2019-01-12,Folia de Reis - 3 ilhas,Santa Cruz do Rio Pardo,SP,Religioso
12987,2019-01-12,FOLIA DE REIS,Três Pontas,MG,Religioso
12988,2019-01-12,EXPOSIÇÃO TRANSOESTE,Belo Horizonte,MG,Outro
12989,2019-01-12,EXPOSIÇÃO ARTUR BARRIO E CRISTINA MOTTA,Belo Horizonte,MG,Artístico/Cultural/Folclórico
